0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.47289935791546317,0.031586139541398085,0.07313129020334805,0.13008832110799884,0.1257298433916924,0.1322810668987673,0.12030787954411212,0.1450450836173934,0.002765223578100907,0.0036009295967511738,-0.05480034864980107,0.043054857403308916,-0.07767397349946464,-0.08441392731479637,0.11408117726354398,0.045369941645081596,-0.03805996570845777,0.04057836837136997,-0.009609768508855913,-0.05709317552047103,0.003563833381866672,-0.032696384273437164,0.02833099284791212,-0.05027700848418263,-0.032997944361873845,0.008194319730307346,0.031133214254129248,-0.013457678294800143,-0.0050843841345781056,0.003956106476739692,0.03394025097187532,-0.0260393569689149,-0.00822125132119666,-0.04747788707977952,-0.07606468654004037,-0.014363857420279003,0.043620782387627066,-0.014912837733764877,0.05382968276371112,0.004573903022772271,0.04137916080157907,-0.02182673863385262,0.005625675359209378,-0.011755637232379122,-0.007970671280298651,0.009357326540390053,0.03356520633013072,-0.03437767812634262,0.028538666384059018,0.005817660707380009,-0.023254019546645216,0.01729999221409194,0.007144570684303291,0.02996786754368103,0.061233560417109104,0.07022891448986915,0.009959943889337155,-0.035430480287601006,0.02684821117082282,-0.0037619904300082788,-0.015560049328826311,-0.04738979064864113,-0.03602626456523199,-0.012471357922223453
-0.02764142202896938,0.5827043094531262,0.013587594689286574,0.14101716157730626,0.13868296508864292,0.12540933228832518,0.1563949729512898,0.09365806594437111,0.028143014005783763,-0.012795744888635226,-0.04466972774007361,0.03240211505710793,-0.07710662785118992,-0.09098274069488912,0.13606156343329728,0.005039468340339734,0.009229284612895107,0.01408347079717431,-0.017723953887628686,-0.03147654420938537,-0.006985221224876354,-0.0364617688776832,0.03551981003816091,-0.05593633665781241,-0.023967395968876468,0.005943635502873851,0.015316277354727962,0.010441303657837016,-0.01815886026567125,0.003671076076361929,0.042763870415342256,-0.039478982619133816,-0.001592388941417935,-0.04812639044632715,-0.08028611214771188,-0.006750337588696567,0.031789843044604166,0.0010565861777884927,0.04812674919719476,0.0053038176912400216,0.038346612028894264,-0.026041389561259103,0.01280131931797504,-0.023884724763834023,-0.0008422470023120984,0.00456668619967059,0.03507737945600958,-0.032229415870246636,0.02488018543994073,0.008276908703702613,-0.024861479370505625,0.018757847426064827,0.0057715000106358825,0.031021210698752317,0.06156618071491838,0.07025331284340339,0.013922488917866804,-0.03782874402981105,0.025414305340550763,-0.003221815479476276,-0.014932738290684621,-0.0504200266972382,-0.035005346692285125,-0.0131575550952171
0.023399499860230325,0.1964709256462569,0.32483373032134844,0.14919104398104113,0.1935633199634006,0.14548647905171877,0.15751856840875453,0.016912793776664894,0.04252669173316031,-0.0016256256988069577,-0.038821577874938715,0.008230547213784549,-0.06574514780012466,-0.012094512510610174,0.022207335628656514,0.024928762433838035,-0.01293243932812839,0.04725075074906915,-0.018658915265407253,-0.014258574124739389,-0.010775469129294222,-0.0440477050844726,0.03226824170170736,-0.04401842501279137,-0.02647906165853817,0.005880429166818771,0.011711469545253678,0.002598530224768415,-0.017247700577942872,0.02815995239743653,0.006153173253341095,-0.012023887532801553,-0.026189498427020556,-0.03986442099642903,-0.0765840208131557,-0.0055957784655718875,0.03561169226046332,0.0022492788189513446,0.04516797191793546,0.006407394004425494,0.013382796590756335,-0.006976875507114025,0.001627068311700232,-0.015614223741250452,-0.00785206268019762,0.007320247056689167,0.04026862486080933,-0.030383730091437324,0.02820879562800717,0.01302597783872169,-0.032187455889918795,0.02568355283401786,0.0011975735854600203,0.030439642997630967,0.06333073733006757,0.06420164272949563,0.016162330018387218,-0.03998556434705852,0.026161768187679874,-0.0014083189706880876,-0.01295213700716475,-0.05616577550955494,-0.0408657871019302,-0.012524506647793782
0.0785043449382332,0.04439422616661598,0.19270462547264636,0.33665413845241904,0.24253504651258662,0.21611658581259344,0.09501815654758385,0.0027029628529041607,0.0430678248337473,0.0018064958751813458,0.008401444219662765,-0.07837945758699094,0.007503849567451293,0.01376203549767625,-0.062484802148095375,0.03646671952319813,-0.013149329905001863,0.029578808661486725,0.02632727801272152,-0.01694933698336008,-0.0023986344324300798,-0.0394510878587408,-0.010874519763867305,-0.012553953720512871,-0.024548465075439802,-0.0003461243318513261,0.011118580491055796,-0.01636276327851443,-0.002687894075494818,0.04692587708549376,-0.03135980127532363,0.011364939240013586,-0.04180039345486363,-0.042439639970571104,-0.06190971811597724,-0.005503748389547531,0.030669664014240115,0.007635338714467734,0.041379061057994264,0.003198354303702918,-0.01098782464532978,0.018136749018108883,-0.015069723317732039,0.0035620400840308945,-0.015780455008583286,0.011414353046477864,0.039094177935245646,-0.024726060663783196,0.03203138584026947,0.02048642064949301,-0.04338166310038349,0.029365997142062155,-0.0003073072037043448,0.02443151545189679,0.06901143220385018,0.055675330162625755,0.01515683273696461,-0.039176656612088225,0.03408938661370642,0.0028098439314432804,-0.007770342186046558,-0.0604179970337759,-0.05282618330522246,-0.014521906972261273
0.03372878881733136,0.05454544517841433,0.1572455757897632,0.1804792780261225,0.38971134176721256,0.2581904273137129,0.10192541066855748,0.04201587067395636,0.056419649789691814,0.015155413156364449,0.018820451496129247,-0.1039142693791726,0.030666308580320566,0.015329259311961666,-0.08446537836035976,0.016768867594110674,0.017957245781744333,-0.008392114027998561,0.04843978738027476,0.003623860733589104,0.0023493170684473477,-0.0401693143187346,-0.04507588457330339,-0.008354809143572409,-0.006462011694397868,-0.014560548939040286,0.013116035932180727,-0.026409780548852155,0.024470785366057107,0.033386584307211566,-0.03600438751203532,0.010992912345044546,-0.03720775584989132,-0.054862603310785345,-0.052357316576418636,-0.0003141174068461369,0.019878663672636836,0.014054225255536956,0.027628691270439567,-3.178941692972785e-05,-0.018050657880997655,0.03706859369957607,-0.028911156150788254,0.021982770928231418,-0.00470183874064795,-0.002683599727799242,0.027825470990627803,-0.014356723694076272,0.035161995659873276,0.025983318841626253,-0.049182871465699246,0.024174847919004126,0.007202691390141364,0.012568066358382259,0.08281694973485333,0.04665020318476864,0.01138329892388577,-0.03625753767885644,0.044489510275531614,0.019580193168339484,0.00574852529898119,-0.053742490957677407,-0.07452504299139641,-0.029480558257466177
-0.0060716617922516635,0.0896457370208539,0.13841097508853692,0.08699892400248947,0.24716877033452328,0.32768121370294145,0.20523330935396336,0.10855793240363938,0.08264364163763459,0.03080678173444074,0.0041964833971129805,-0.02942876314479192,-0.026109768565869006,0.01951490922738648,-0.08285435596319317,-0.011795844409946401,0.04322080898130858,0.004854874366596709,0.02245646339413319,0.01710344698693679,-0.006056583120637572,-0.022261723566491157,-0.06480087092335889,-0.012322476972446579,-0.014574083582894432,-0.0043194075320229005,0.002163903973409418,-0.014267136200321604,0.028246230709144823,0.02468786590203055,-0.02691568003182228,-0.00309859180300267,-0.027259263655136985,-0.053988975920063374,-0.06642077612266505,0.015644790523285657,0.008091292585964997,0.010282770549112473,0.013839792758005707,-0.0018130817961778494,-0.0013475205096036274,0.04530371712934296,-0.03714323977844403,0.038011903775099755,0.011577652440310823,-0.019213218756969276,0.006707156824533049,-0.0026383066429804137,0.036415714335613206,0.02526296648352923,-0.04524981033357031,0.014814259001092334,0.020247833642757555,0.001387412916533847,0.0908564880419421,0.04394765687306958,0.009911401298820554,-0.029539810231030274,0.04744341145299163,0.04105843526323113,0.015376247456398758,-0.03888731257950483,-0.09055707380847783,-0.04427293474787759
0.033700743790432926,0.10983307869097775,0.10030782649514436,-0.006878482022704248,0.1022829907075284,0.17905184588752074,0.4068546947954608,0.21054697651626555,0.08987622341074084,0.06716170117666546,-0.039078676811526276,0.14453489549829232,-0.12974562480115967,-0.023372504832817196,-0.019008255782397298,-0.045114418244216796,0.05230489959275285,0.04199436813967333,-0.012084034914183611,-0.0025683077299757055,-0.013409795734165059,-0.005675233382953992,-0.05618889743778062,-0.03888987905474346,-0.02172868444615837,0.026830188629187877,-0.02918038411771121,0.010365132501517264,0.028895860412068177,0.0016870308269859927,0.004022634907965457,-0.03818733960847329,0.0031852527719967508,-0.052310442436917695,-0.09067000473194002,0.038074687206780776,-0.009192421478069979,-0.009209950621087681,0.013566449104594636,0.00011090705120163867,0.038556941521468005,0.0350586062224647,-0.0313861908657695,0.04753354239343113,0.025950682347572168,-0.03347557796184907,-0.016382025554027374,0.0028441958957767235,0.03847913089457097,0.015200515095633757,-0.028455091227498695,0.0013593058883318247,0.034218324289205015,-0.0036094144401720993,0.08799756878866449,0.047673824203800994,0.007810123765003863,-0.011903980694330104,0.047727656666683674,0.0516948770882656,0.019021467919789568,-0.02300927378967612,-0.09498215507320411,-0.0524697816049165
0.1495705741389012,0.07000356097499971,0.013993825407471086,-0.08022470539216243,0.01989953456438673,0.150125631320365,0.23568020289348884,0.37257321846816893,0.12292010621506806,0.13120306177413274,0.09611519141983828,0.09456704494079453,-0.0848445421844219,-0.07115104334678374,0.0012801637902565097,-0.027604435598834607,0.013058188105880513,0.020671518012911973,0.007617870334770453,0.0017886394786453177,-0.01985589630894549,-0.027432635687804026,-0.0350066391876637,-0.05825539971978953,-0.01766945832358364,0.018869346503399057,0.0015077067119999975,-0.03152323348857877,0.05247119038748889,-0.009062630236455779,-0.00876346289475384,-0.03020879741694494,0.025643725540697892,-0.07662235286153485,-0.0762161866003372,0.026003737212920833,-0.008045303267083043,-0.044729352143542525,0.018651189120683427,0.008770995199099645,0.07892660356258228,0.027949012926311478,-0.020771195249668122,0.05800863227003434,0.042937035209495954,-0.048227483354802404,-0.03775989672944414,0.014193123777476953,0.03451352060530405,0.012541237361389049,-0.011236325320942585,0.005339294699627666,0.027371861947114155,-0.0014795794707110799,0.07649448016157762,0.05070281701878968,-0.001795834169158911,0.008559978199885495,0.05788826252479027,0.05105407309042252,0.030012777973757974,-0.014616602683339593,-0.10456063782793801,-0.05683020046400892
0.10516229960062165,0.0479451662057057,0.024587351695813046,-0.09377071565400673,-0.0004968722974691939,0.12787494154820045,0.1343135127491903,0.10928029077654798,0.3507648233551949,0.21687971720266613,0.24889654557456417,0.015023030006369197,0.007580047156334889,-0.03651881318067882,-0.03988818045644435,-0.05609689864271124,0.013964539759942347,-0.03293972445044139,0.03316174637407175,0.017307142018093583,-0.003962161565645229,-0.04435565093022042,-0.06397680468273342,-0.025936092645841593,-0.005575686577756117,-0.007933545928097417,0.019229066409806587,-0.050052077467978004,0.040605022479278205,0.0026809011735167646,-0.050493693950020895,0.018533913807084294,0.015350042757353136,-0.09614468288542541,-0.05177320696139751,0.012053846100646824,-0.00287708263478207,-0.08059402162318308,0.01711374345307587,0.024483881102920012,0.10085041086064434,0.034346442299100034,-0.013150723356170915,0.06706423464758121,0.062481927355736516,-0.0617422861813423,-0.05069611955370198,0.026198598926070394,0.022452753867044713,0.02236160070155432,-0.002748999020385709,0.02513733174476854,0.0025886883412330895,0.004410973468623712,0.06163091326658972,0.045620410922278816,-0.015233632523384097,0.021093242967108274,0.06785671366859143,0.04569055837468177,0.04596643899086924,-0.013850164856188717,-0.11309011102772028,-0.06151922288699663
0.08088582474670293,0.023568643035105665,0.016906714056346743,-0.07842568755758743,-0.010715118118832957,0.08209040378159582,0.02912562393801155,0.04044281562061598,0.24124640993591373,0.36211282585119237,0.32384233095695214,0.04013485021222393,0.10702179592915535,0.007313097261757834,-0.06847568263268909,-0.0523435097929459,-0.014344704590937622,-0.05341782661128751,0.03393339649063828,0.012694918914776906,0.0186094220012157,-0.0499539884439822,-0.06672630632632233,0.0024112907493504723,0.010543830455655882,-0.05078012031965344,0.04460089336205308,-0.07322133331089571,0.038645858493593706,-0.02024664755144981,-0.04815269440551322,0.03149816227302519,0.010406003049032494,-0.09154470544774272,-0.04181566156923485,0.013317571384190428,-0.007296596293162597,-0.09841914626886601,0.010585836712813537,0.03635071589506784,0.11846974289797763,0.033792677520797294,-0.007070315227218398,0.06932006417438423,0.07053811344789487,-0.0655519299215879,-0.04811386707255696,0.023274547559073197,0.00830823194061287,0.0287646914258027,0.0005282848767987103,0.028888866101676278,-0.014643208359017595,0.014182127110063692,0.04285052552582811,0.04554624360236478,-0.01877712743124802,0.03315369370680846,0.0632548000604765,0.041582223413664604,0.045973211006369634,-0.006028258353959023,-0.10883833278403918,-0.0684715840572509
