f0_mean,f0_std,f0_min,f0_max,f0_range,f0_p5,f0_p95,f0_iqr,f0_skew,f0_kurt,voiced_ratio,pitch_stability,vibrato_rate,vibrato_depth,f0_modulation_variance,F1_mean,F1_std,F1_min,F1_max,F1_range,F1_p5,F1_p95,F1_iqr,F1_skew,F1_kurt,F2_mean,F2_std,F2_min,F2_max,F2_range,F2_p5,F2_p95,F2_iqr,F2_skew,F2_kurt,F3_mean,F3_std,F3_min,F3_max,F3_range,F3_p5,F3_p95,F3_iqr,F3_skew,F3_kurt,F1_F2_distance_mean,F2_F3_distance_mean,jitter_mean,shimmer_mean,HNR_mean,centroid_mean,centroid_std,centroid_min,centroid_max,centroid_range,centroid_p5,centroid_p95,centroid_iqr,centroid_skew,centroid_kurt,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,bandwidth_range,bandwidth_p5,bandwidth_p95,bandwidth_iqr,bandwidth_skew,bandwidth_kurt,rolloff_mean,rolloff_std,rolloff_min,rolloff_max,rolloff_range,rolloff_p5,rolloff_p95,rolloff_iqr,rolloff_skew,rolloff_kurt,flatness_mean,flatness_std,flatness_min,flatness_max,flatness_range,flatness_p5,flatness_p95,flatness_iqr,flatness_skew,flatness_kurt,contrast_band1_mean,contrast_band1_std,contrast_band1_min,contrast_band1_max,contrast_band1_range,contrast_band1_p5,contrast_band1_p95,contrast_band1_iqr,contrast_band1_skew,contrast_band1_kurt,contrast_band2_mean,contrast_band2_std,contrast_band2_min,contrast_band2_max,contrast_band2_range,contrast_band2_p5,contrast_band2_p95,contrast_band2_iqr,contrast_band2_skew,contrast_band2_kurt,contrast_band3_mean,contrast_band3_std,contrast_band3_min,contrast_band3_max,contrast_band3_range,contrast_band3_p5,contrast_band3_p95,contrast_band3_iqr,contrast_band3_skew,contrast_band3_kurt,contrast_band4_mean,contrast_band4_std,contrast_band4_min,contrast_band4_max,contrast_band4_range,contrast_band4_p5,contrast_band4_p95,contrast_band4_iqr,contrast_band4_skew,contrast_band4_kurt,contrast_band5_mean,contrast_band5_std,contrast_band5_min,contrast_band5_max,contrast_band5_range,contrast_band5_p5,contrast_band5_p95,contrast_band5_iqr,contrast_band5_skew,contrast_band5_kurt,contrast_band6_mean,contrast_band6_std,contrast_band6_min,contrast_band6_max,contrast_band6_range,contrast_band6_p5,contrast_band6_p95,contrast_band6_iqr,contrast_band6_skew,contrast_band6_kurt,contrast_band7_mean,contrast_band7_std,contrast_band7_min,contrast_band7_max,contrast_band7_range,contrast_band7_p5,contrast_band7_p95,contrast_band7_iqr,contrast_band7_skew,contrast_band7_kurt,mfcc1_mean,mfcc1_std,mfcc1_min,mfcc1_max,mfcc1_range,mfcc1_p5,mfcc1_p95,mfcc1_iqr,mfcc1_skew,mfcc1_kurt,mfcc1_delta_mean,mfcc1_delta2_mean,mfcc2_mean,mfcc2_std,mfcc2_min,mfcc2_max,mfcc2_range,mfcc2_p5,mfcc2_p95,mfcc2_iqr,mfcc2_skew,mfcc2_kurt,mfcc2_delta_mean,mfcc2_delta2_mean,mfcc3_mean,mfcc3_std,mfcc3_min,mfcc3_max,mfcc3_range,mfcc3_p5,mfcc3_p95,mfcc3_iqr,mfcc3_skew,mfcc3_kurt,mfcc3_delta_mean,mfcc3_delta2_mean,mfcc4_mean,mfcc4_std,mfcc4_min,mfcc4_max,mfcc4_range,mfcc4_p5,mfcc4_p95,mfcc4_iqr,mfcc4_skew,mfcc4_kurt,mfcc4_delta_mean,mfcc4_delta2_mean,mfcc5_mean,mfcc5_std,mfcc5_min,mfcc5_max,mfcc5_range,mfcc5_p5,mfcc5_p95,mfcc5_iqr,mfcc5_skew,mfcc5_kurt,mfcc5_delta_mean,mfcc5_delta2_mean,mfcc6_mean,mfcc6_std,mfcc6_min,mfcc6_max,mfcc6_range,mfcc6_p5,mfcc6_p95,mfcc6_iqr,mfcc6_skew,mfcc6_kurt,mfcc6_delta_mean,mfcc6_delta2_mean,mfcc7_mean,mfcc7_std,mfcc7_min,mfcc7_max,mfcc7_range,mfcc7_p5,mfcc7_p95,mfcc7_iqr,mfcc7_skew,mfcc7_kurt,mfcc7_delta_mean,mfcc7_delta2_mean,mfcc8_mean,mfcc8_std,mfcc8_min,mfcc8_max,mfcc8_range,mfcc8_p5,mfcc8_p95,mfcc8_iqr,mfcc8_skew,mfcc8_kurt,mfcc8_delta_mean,mfcc8_delta2_mean,mfcc9_mean,mfcc9_std,mfcc9_min,mfcc9_max,mfcc9_range,mfcc9_p5,mfcc9_p95,mfcc9_iqr,mfcc9_skew,mfcc9_kurt,mfcc9_delta_mean,mfcc9_delta2_mean,mfcc10_mean,mfcc10_std,mfcc10_min,mfcc10_max,mfcc10_range,mfcc10_p5,mfcc10_p95,mfcc10_iqr,mfcc10_skew,mfcc10_kurt,mfcc10_delta_mean,mfcc10_delta2_mean,mfcc11_mean,mfcc11_std,mfcc11_min,mfcc11_max,mfcc11_range,mfcc11_p5,mfcc11_p95,mfcc11_iqr,mfcc11_skew,mfcc11_kurt,mfcc11_delta_mean,mfcc11_delta2_mean,mfcc12_mean,mfcc12_std,mfcc12_min,mfcc12_max,mfcc12_range,mfcc12_p5,mfcc12_p95,mfcc12_iqr,mfcc12_skew,mfcc12_kurt,mfcc12_delta_mean,mfcc12_delta2_mean,mfcc13_mean,mfcc13_std,mfcc13_min,mfcc13_max,mfcc13_range,mfcc13_p5,mfcc13_p95,mfcc13_iqr,mfcc13_skew,mfcc13_kurt,mfcc13_delta_mean,mfcc13_delta2_mean,singer
229.48574215392813,40.507235951210376,147.42308978178767,323.39465491285654,175.97156513106887,167.3995713945335,293.1479905302738,66.2654006483572,-0.056546289496764456,-1.087375630217713,0.9206349206349206,4.505610004197385,6.071227655933063,40.507235951210376,1640.8361644070303,715.2558725706816,205.16217378001963,57.94546661923528,2119.9565533096143,2062.0110866903788,457.2502949078253,1043.5951006226414,173.85413688289964,2.106993730313767,8.642449124955322,1737.7068748212257,266.81754779515785,909.4032215975434,2969.4666006064663,2060.0633790089228,1396.548574376769,2178.2599903587097,389.9855795637327,0.7424414221095502,1.2300313132657328,2902.704953181073,250.11756430191687,1888.9737726644717,4154.590415738136,2265.616643073664,2494.157262214954,3279.777781808391,295.5191841829778,0.4332863646428652,2.2882700378632617,1022.4510022505439,1164.9980783598476,0.0,0.0,10.51388057835099,2644.694924225033,751.5501330832128,1060.1232348398637,7144.141308088892,6084.018073249029,1733.9114250308412,3973.4439864235437,693.4605836892129,1.8548286289381186,6.26466092814136,2432.399865360066,322.44040655616544,1498.6103907073264,3392.9327496036767,1894.3223588963504,1911.567406725168,2939.7341552166413,485.13963290135325,0.00551846423374703,-0.4570456579499549,5372.544232536765,1502.5206014478401,1841.0888671875,9259.27734375,7418.1884765625,3299.96337890625,7655.0537109375,2648.583984375,0.1010650092577156,-1.079588232544348,0.015310788,0.025907798,0.00027543574,0.21034643,0.210071,0.0011741117923520505,0.07123871520161629,0.00986995897255838,3.4358031661278017,13.738212125811714,19.382279886037974,5.781475940025699,6.75676383663465,44.60534113842249,37.84857730178784,11.430257780689416,29.738029877832997,7.778259519741569,0.5548632744348262,0.18891490249110232,22.612892884864703,5.499762152272778,6.87982923531008,41.76914989499693,34.889320659686845,12.405610947406192,30.500710486428005,7.204341149833219,-0.382352913791346,0.05824983420646124,24.304984249133433,5.243335116964158,8.609337453213174,40.60256286554629,31.993225412333118,15.663059395309531,32.94995497292881,7.144048338471229,-0.06314190737586413,-0.2263080771857302,22.909108919564005,5.154640579163993,10.396334342491706,37.32529395531225,26.92895961282054,15.241510115653512,31.755884108803272,7.7911408454178925,0.1756366466433499,-0.5955830773922473,21.359124869937688,4.068269474966455,11.98674921811227,33.31616534087781,21.32941612276554,15.235062011600942,28.78448028777322,6.066364954806453,0.3123833323283597,-0.48806940816654665,22.517002029002864,3.9786016595646374,12.976662186661247,35.786440877944116,22.80977869128287,16.292026431545388,29.325344055209577,5.722516445886907,0.2627386238534885,-0.3254173017344546,51.46608516912075,5.522401753517414,14.341006034600762,63.57007337623205,49.22906734163129,46.17917915157361,57.91854998062554,4.418296930639173,-3.411511342727376,18.277417833239145,-137.08693,76.169624,-416.99847,4.514532,421.513,-295.9141845703125,-40.263017654418945,83.51237487792969,-1.0981235148848771,1.1668264566632098,-0.06250055134296417,-0.14211797714233398,58.79112,29.477093,-74.50044,140.51349,215.01393,13.870750904083252,104.95162200927734,36.985652923583984,-0.6195889675589645,1.7852478426424758,0.016101887449622154,-0.01662815548479557,-27.756233,20.171015,-82.31445,51.661064,133.97552,-58.71817588806152,6.805049180984497,26.803711414337158,0.3740715639899159,0.14831146040314724,-0.008107898756861687,0.03437322378158569,6.1362977,19.966038,-50.32792,66.75757,117.08549,-21.880928993225098,42.79440879821777,26.2663516998291,0.45847462470304823,0.20267551837256503,-0.014290349557995796,-0.0030963520985096693,-10.566751,24.056452,-59.272682,53.140297,112.41298,-42.30904769897461,37.10019302368164,33.15389013290405,0.69116147348213,-0.28879413369352136,-0.011308490298688412,0.005619792267680168,-13.987723,16.017992,-57.53403,27.79957,85.3336,-42.73324012756348,9.777864933013916,21.475077033042908,-0.37475516978006707,-0.2999977073982878,0.022150995209813118,0.005390123929828405,-26.801365,13.092619,-64.09569,7.5340047,71.62969,-48.8772087097168,-5.801433086395264,19.679017066955566,-0.05420632131830577,-0.5871607250862931,0.015520724467933178,0.0031456309370696545,-11.8635235,11.330846,-49.010612,28.12751,77.13812,-29.222177505493164,8.131927728652954,15.4975106716156,0.2006954654289351,0.1868394474442403,0.004745403304696083,0.016429968178272247,-22.30853,13.339909,-54.993877,17.210495,72.20438,-42.76538276672363,0.8416423797607422,19.869815826416016,0.24599825154505944,-0.5813866730515005,-0.00780540332198143,0.0008567592594772577,22.521128,12.947205,-28.48088,56.207146,84.68803,-0.33774712681770325,41.42905807495117,17.43544578552246,-0.4904451242091561,0.30688574631561183,0.014909785240888596,-0.009085574187338352,-10.278925,13.203811,-50.05181,28.90591,78.95772,-33.40841293334961,8.650624752044678,17.851323544979095,-0.32737962131916415,0.03017323910079206,0.003549624001607299,-0.0036771430168300867,-1.3332916,8.533927,-25.618097,26.970568,52.588665,-14.802451133728027,12.853063583374023,11.416895627975464,0.0914472825523826,-0.09825490124429237,-0.014250478707253933,-0.003686416195705533,-5.109583,8.625096,-28.931381,20.890856,49.822235,-19.9371280670166,9.292025089263916,11.244014143943787,-0.0197041910795426,-0.04853896321865436,-0.001486026681959629,0.0005512166535481811,Udit_Narayan_ref
