f0_mean,f0_std,f0_min,f0_max,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,rms_mean,rms_std,zcr_mean,hnr
240.77629826396648,111.19970311440845,75.0,452.0960044423728,-173.30875,97.97672,74.98932,47.243645,22.710773,36.46895,14.86768,22.375238,5.9198213,17.158484,6.747698,18.809622,-9.274313,20.166342,6.259867,17.358686,-9.35072,13.968658,-4.235118,13.936463,-4.2509923,11.132197,-4.284726,11.323396,-10.881239,10.272543,2382.8500681742244,2602.8415586290316,5190.766181857972,0.027488118,0.17393163,0.07834564,0.08365085979470453,11.101280834408795
