f0_mean,f0_std,f0_min,f0_max,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,rms_mean,rms_std,zcr_mean,hnr
304.8750269076008,45.98592392348583,182.55052705058864,495.87019089252703,-250.98405,77.905495,54.64364,43.331364,-25.25331,26.646204,-17.72826,25.886887,-17.0611,21.518476,-15.256709,16.355572,-30.606293,15.207555,-16.744333,12.320021,-18.374659,13.710503,-8.987194,11.602386,-8.4050045,12.027246,-7.972845,10.676427,-14.863372,11.663129,2332.382381167818,2413.692278975405,4823.043199230671,0.008253715,0.08537456,0.052900054,0.09264081176881994,14.161770865735035
